Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2019,2019,g/cap/d,0.09,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2020,2020,kg/cap,0.1,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2764,"Marine Fish, Other",2020,2020,kcal/cap/d,0.31,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2020,2020,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2021,2021,kg/cap,0.13,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2764,"Marine Fish, Other",2021,2021,kcal/cap/d,0.4,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2021,2021,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2022,2022,kg/cap,0.13,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2764,"Marine Fish, Other",2022,2022,kcal/cap/d,0.39,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2022,2022,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2023,2023,kg/cap,0.12,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2764,"Marine Fish, Other",2023,2023,kcal/cap/d,0.39,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2023,2023,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2010,2010,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2765,Crustaceans,2010,2010,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2011,2011,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2765,Crustaceans,2011,2011,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2012,2012,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2765,Crustaceans,2012,2012,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2013,2013,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2765,Crustaceans,2013,2013,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2014,2014,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2765,Crustaceans,2014,2014,kcal/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2014,2014,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2015,2015,kg/cap,0.49,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2765,Crustaceans,2015,2015,kcal/cap/d,0.77,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2015,2015,g/cap/d,0.17,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2016,2016,kg/cap,0.48,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2765,Crustaceans,2016,2016,kcal/cap/d,0.75,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2016,2016,g/cap/d,0.16,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2017,2017,kg/cap,0.35,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2765,Crustaceans,2017,2017,kcal/cap/d,0.56,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2017,2017,g/cap/d,0.12,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2018,2018,kg/cap,0.1,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2765,Crustaceans,2018,2018,kcal/cap/d,0.14,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2018,2018,g/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2019,2019,kg/cap,0.25,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2765,Crustaceans,2019,2019,kcal/cap/d,0.38,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2019,2019,g/cap/d,0.08,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2020,2020,kg/cap,0.28,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2765,Crustaceans,2020,2020,kcal/cap/d,0.42,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2020,2020,g/cap/d,0.09,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2021,2021,kg/cap,0.36,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2765,Crustaceans,2021,2021,kcal/cap/d,0.5,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2021,2021,g/cap/d,0.11,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2022,2022,kg/cap,0.36,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2765,Crustaceans,2022,2022,kcal/cap/d,0.5,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2022,2022,g/cap/d,0.11,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2023,2023,kg/cap,0.35,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2765,Crustaceans,2023,2023,kcal/cap/d,0.49,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2023,2023,g/cap/d,0.11,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2010,2010,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2766,Cephalopods,2010,2010,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2011,2011,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2012,2012,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2766,Cephalopods,2012,2012,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2013,2013,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2766,Cephalopods,2013,2013,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2014,2014,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2766,Cephalopods,2014,2014,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2015,2015,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2766,Cephalopods,2015,2015,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2015,2015,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2016,2016,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2766,Cephalopods,2016,2016,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2017,2017,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2766,Cephalopods,2017,2017,kcal/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2017,2017,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2018,2018,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2766,Cephalopods,2018,2018,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2019,2019,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2766,Cephalopods,2019,2019,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2020,2020,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2766,Cephalopods,2020,2020,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2021,2021,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2766,Cephalopods,2021,2021,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2022,2022,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2766,Cephalopods,2022,2022,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2023,2023,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2766,Cephalopods,2023,2023,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2010,2010,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2010,2010,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2011,2011,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2011,2011,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2012,2012,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2012,2012,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2013,2013,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2013,2013,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2014,2014,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2015,2015,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2015,2015,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2015,2015,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2016,2016,kg/cap,0.03,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2016,2016,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2017,2017,kg/cap,0.03,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2017,2017,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2017,2017,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2018,2018,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2018,2018,kcal/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2019,2019,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2019,2019,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2020,2020,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2020,2020,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2021,2021,kg/cap,0.07,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2021,2021,kcal/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2021,2021,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2022,2022,kg/cap,0.07,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2022,2022,kcal/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2022,2022,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2023,2023,kg/cap,0.07,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2023,2023,kcal/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2010,2010,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2011,2011,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2011,2011,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2012,2012,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2012,2012,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2013,2013,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2013,2013,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),51,Armenia,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2013,2013,g/cap/d,0,E,Estimated value,
